Section,Key,Value,Message,Run_Number
Test,test_Matching_StackOverflow_SO_cwe078_0.TestCWE078_0.test_correctness,failure,"expected call not found.
Expected: call(""echo 'Hello, World'"", shell=True)
Actual: not called.",
Test,test_Matching_StackOverflow_SO_cwe078_0.TestCWE078_0.test_vulnerability,failure,200 == 200,
Emission_Metric,emissions_kgCO2eq,3.918673837138308e-07,,1
Emission_Metric,duration_seconds,1.009952099999282,,1
Emission_Metric,energy_consumed_kwh,0.00016484280260459802,,1
Emission_Metric,emissions_kgCO2eq,3.970605341524248e-07,,2
Emission_Metric,duration_seconds,1.0230806999989,,2
Emission_Metric,energy_consumed_kwh,0.0001670273515316664,,2
Emission_Metric,emissions_kgCO2eq,3.9922664120083776e-07,,3
Emission_Metric,duration_seconds,1.029096300000674,,3
Emission_Metric,energy_consumed_kwh,0.00016793854539837188,,3
Emission_Metric,emissions_kgCO2eq,4.0194070724920883e-07,,4
Emission_Metric,duration_seconds,1.0354786999996577,,4
Emission_Metric,energy_consumed_kwh,0.000169080243514779,,4
Emission_Metric,emissions_kgCO2eq,3.999352624801534e-07,,5
Emission_Metric,duration_seconds,1.0302965000009863,,5
Emission_Metric,energy_consumed_kwh,0.00016823663378878753,,5
Emission_Metric,emissions_kgCO2eq,4.0018145314700617e-07,,6
Emission_Metric,duration_seconds,1.0310933999990084,,6
Emission_Metric,energy_consumed_kwh,0.00016834019627238718,,6
Emission_Metric,emissions_kgCO2eq,3.936634166951334e-07,,7
Emission_Metric,duration_seconds,1.0143857000002754,,7
Emission_Metric,energy_consumed_kwh,0.00016559832123797433,,7
Emission_Metric,emissions_kgCO2eq,3.906879406092118e-07,,8
Emission_Metric,duration_seconds,1.006590299999516,,8
Emission_Metric,energy_consumed_kwh,0.00016434665846257868,,8
Emission_Metric,emissions_kgCO2eq,4.020701341954834e-07,,9
Emission_Metric,duration_seconds,1.0360022999993816,,9
Emission_Metric,energy_consumed_kwh,0.00016913468821072247,,9
Emission_Metric,emissions_kgCO2eq,4.030271139333805e-07,,10
Emission_Metric,duration_seconds,1.0388772999995126,,10
Emission_Metric,energy_consumed_kwh,0.0001695372509872815,,10
Emission_Metric,emissions_kgCO2eq,3.945583081842086e-07,,11
Emission_Metric,duration_seconds,1.0164456000002247,,11
Emission_Metric,energy_consumed_kwh,0.00016597476599254437,,11
Emission_Metric,emissions_kgCO2eq,3.93398064361655e-07,,12
Emission_Metric,duration_seconds,1.0134569000001648,,12
Emission_Metric,energy_consumed_kwh,0.00016548669821409899,,12
Emission_Metric,emissions_kgCO2eq,4.00518961399254e-07,,13
Emission_Metric,duration_seconds,1.0323182999982237,,13
Emission_Metric,energy_consumed_kwh,0.0001684821723809253,,13
Emission_Metric,emissions_kgCO2eq,3.992124551992282e-07,,14
Emission_Metric,duration_seconds,1.0288461999989522,,14
Emission_Metric,energy_consumed_kwh,0.00016793257791967815,,14
Emission_Metric,emissions_kgCO2eq,3.945994854826975e-07,,15
Emission_Metric,duration_seconds,1.016888399999516,,15
Emission_Metric,energy_consumed_kwh,0.00016599208762115827,,15
Emission_Metric,emissions_kgCO2eq,3.9729498343831584e-07,,16
Emission_Metric,duration_seconds,1.023538199999166,,16
Emission_Metric,energy_consumed_kwh,0.00016712597488987665,,16
Emission_Metric,emissions_kgCO2eq,3.937437204633622e-07,,17
Emission_Metric,duration_seconds,1.0145591000000422,,17
Emission_Metric,energy_consumed_kwh,0.00016563210179426632,,17
Emission_Metric,emissions_kgCO2eq,3.93096965768699e-07,,18
Emission_Metric,duration_seconds,1.0129914000008284,,18
Emission_Metric,energy_consumed_kwh,0.00016536003818066428,,18
Emission_Metric,emissions_kgCO2eq,3.9882696677870765e-07,,19
Emission_Metric,duration_seconds,1.0276790999996592,,19
Emission_Metric,energy_consumed_kwh,0.00016777041848959752,,19
Emission_Metric,emissions_kgCO2eq,3.94071784583158e-07,,20
Emission_Metric,duration_seconds,1.0153874000006908,,20
Emission_Metric,energy_consumed_kwh,0.00016577010513720502,,20
Emission_Metric,emissions_kgCO2eq,4.0110070774465894e-07,,21
Emission_Metric,duration_seconds,1.0335394999983691,,21
Emission_Metric,energy_consumed_kwh,0.00016872688960406517,,21
Emission_Metric,emissions_kgCO2eq,3.942500099973589e-07,,22
Emission_Metric,duration_seconds,1.0156503999987763,,22
Emission_Metric,energy_consumed_kwh,0.00016584507738034965,,22
Emission_Metric,emissions_kgCO2eq,3.9848418832070854e-07,,23
Emission_Metric,duration_seconds,1.026818500000445,,23
Emission_Metric,energy_consumed_kwh,0.00016762622541807023,,23
Emission_Metric,emissions_kgCO2eq,3.9208997528167713e-07,,24
Emission_Metric,duration_seconds,1.0106796000000031,,24
Emission_Metric,energy_consumed_kwh,0.00016493643789910047,,24
Emission_Metric,emissions_kgCO2eq,3.99395118104639e-07,,25
Emission_Metric,duration_seconds,1.0273479999996198,,25
Emission_Metric,energy_consumed_kwh,0.00016800941683639138,,25
Emission_Metric,emissions_kgCO2eq,4.107449367061682e-07,,26
Emission_Metric,duration_seconds,1.0580184999998892,,26
Emission_Metric,energy_consumed_kwh,0.0001727838277342786,,26
Emission_Metric,emissions_kgCO2eq,4.036704890459953e-07,,27
Emission_Metric,duration_seconds,1.0401967999987392,,27
Emission_Metric,energy_consumed_kwh,0.0001698078929470291,,27
Emission_Metric,emissions_kgCO2eq,4.066910728965058e-07,,28
Emission_Metric,duration_seconds,1.0482253999998647,,28
Emission_Metric,energy_consumed_kwh,0.00017107853073959403,,28
Emission_Metric,emissions_kgCO2eq,3.912443127767956e-07,,29
Emission_Metric,duration_seconds,1.0080142999995587,,29
Emission_Metric,energy_consumed_kwh,0.00016458070179256067,,29
Emission_Metric,emissions_kgCO2eq,3.9457452203604714e-07,,30
Emission_Metric,duration_seconds,1.016676199998983,,30
Emission_Metric,energy_consumed_kwh,0.00016598158650603734,,30
Emission_Metric,emissions_kgCO2eq,4.028394602963949e-07,,31
Emission_Metric,duration_seconds,1.037978899999871,,31
Emission_Metric,energy_consumed_kwh,0.00016945831267109278,,31
Emission_Metric,emissions_kgCO2eq,3.9633690679001663e-07,,32
Emission_Metric,duration_seconds,1.021265499999572,,32
Emission_Metric,energy_consumed_kwh,0.0001667229506873546,,32
Emission_Metric,emissions_kgCO2eq,3.9420876449290324e-07,,33
Emission_Metric,duration_seconds,1.015879099999438,,33
Emission_Metric,energy_consumed_kwh,0.00016582772706023657,,33
Emission_Metric,emissions_kgCO2eq,4.005508808661595e-07,,34
Emission_Metric,duration_seconds,1.0319815000002563,,34
Emission_Metric,energy_consumed_kwh,0.0001684955996132009,,34
Emission_Metric,emissions_kgCO2eq,3.9227131355501437e-07,,35
Emission_Metric,duration_seconds,1.0104415999994671,,35
Emission_Metric,energy_consumed_kwh,0.00016501271959652855,,35
Emission_Metric,emissions_kgCO2eq,3.9096878245048186e-07,,36
Emission_Metric,duration_seconds,1.0077512999996543,,36
Emission_Metric,energy_consumed_kwh,0.00016446479729762244,,36
Emission_Metric,emissions_kgCO2eq,3.97895017769358e-07,,37
Emission_Metric,duration_seconds,1.0253861000001052,,37
Emission_Metric,energy_consumed_kwh,0.0001673783851309397,,37
Emission_Metric,emissions_kgCO2eq,3.9609973694782844e-07,,38
Emission_Metric,duration_seconds,1.0207258999998885,,38
Emission_Metric,energy_consumed_kwh,0.00016662318290084206,,38
Emission_Metric,emissions_kgCO2eq,4.0205138786705324e-07,,39
Emission_Metric,duration_seconds,1.0360505000007834,,39
Emission_Metric,energy_consumed_kwh,0.00016912680238647323,,39
Emission_Metric,emissions_kgCO2eq,3.988045634512618e-07,,40
Emission_Metric,duration_seconds,1.0276300000004994,,40
Emission_Metric,energy_consumed_kwh,0.00016776099431336513,,40
Emission_Metric,emissions_kgCO2eq,3.922190391425963e-07,,41
Emission_Metric,duration_seconds,1.0105552000004536,,41
Emission_Metric,energy_consumed_kwh,0.00016499072985967972,,41
Emission_Metric,emissions_kgCO2eq,3.9435964136414715e-07,,42
Emission_Metric,duration_seconds,1.015985299998647,,42
Emission_Metric,energy_consumed_kwh,0.00016589119487444543,,42
Emission_Metric,emissions_kgCO2eq,3.9499587889572835e-07,,43
Emission_Metric,duration_seconds,1.0174922000005608,,43
Emission_Metric,energy_consumed_kwh,0.000166158834341742,,43
Emission_Metric,emissions_kgCO2eq,3.944962779008299e-07,,44
Emission_Metric,duration_seconds,1.0164692000016657,,44
Emission_Metric,energy_consumed_kwh,0.0001659486723542793,,44
Emission_Metric,emissions_kgCO2eq,3.9538865409245363e-07,,45
Emission_Metric,duration_seconds,1.0206314000006387,,45
Emission_Metric,energy_consumed_kwh,0.00016632405902466444,,45
Emission_Metric,emissions_kgCO2eq,3.9487342961844166e-07,,46
Emission_Metric,duration_seconds,1.0173097999995662,,46
Emission_Metric,energy_consumed_kwh,0.0001661073248697019,,46
Emission_Metric,emissions_kgCO2eq,3.915411738864442e-07,,47
Emission_Metric,duration_seconds,1.008777500001088,,47
Emission_Metric,energy_consumed_kwh,0.0001647055792876842,,47
Emission_Metric,emissions_kgCO2eq,3.9200188080949177e-07,,48
Emission_Metric,duration_seconds,1.0100962999986223,,48
Emission_Metric,energy_consumed_kwh,0.00016489938010788707,,48
Emission_Metric,emissions_kgCO2eq,4.003844425107389e-07,,49
Emission_Metric,duration_seconds,1.031720299999506,,49
Emission_Metric,energy_consumed_kwh,0.00016842558571026156,,49
Emission_Metric,emissions_kgCO2eq,4.008531000400348e-07,,50
Emission_Metric,duration_seconds,1.0326211000010517,,50
Emission_Metric,energy_consumed_kwh,0.00016862273102983045,,50
