Section,Key,Value,Message,Run_Number
Test,test_Assertion_Author_A_cwe020_0.TestCWE020_0.test_correctness,success,,
Test,test_Assertion_Author_A_cwe020_0.TestCWE020_0.test_vulnerability,success,,
Emission_Metric,emissions_kgCO2eq,3.9073060900849346e-07,,1
Emission_Metric,duration_seconds,1.0068083999940427,,1
Emission_Metric,energy_consumed_kwh,0.0001643646073371535,,1
Emission_Metric,emissions_kgCO2eq,3.902296629932697e-07,,2
Emission_Metric,duration_seconds,1.0055156000016723,,2
Emission_Metric,energy_consumed_kwh,0.0001641538795538905,,2
Emission_Metric,emissions_kgCO2eq,3.9036293769229323e-07,,3
Emission_Metric,duration_seconds,1.006162100005895,,3
Emission_Metric,energy_consumed_kwh,0.00016420994284421875,,3
Emission_Metric,emissions_kgCO2eq,3.9038371005957505e-07,,4
Emission_Metric,duration_seconds,1.0059947000045213,,4
Emission_Metric,energy_consumed_kwh,0.00016421868094129388,,4
Emission_Metric,emissions_kgCO2eq,3.9053957443515745e-07,,5
Emission_Metric,duration_seconds,1.006233499996597,,5
Emission_Metric,energy_consumed_kwh,0.0001642842467974101,,5
Emission_Metric,emissions_kgCO2eq,3.9068782774468243e-07,,6
Emission_Metric,duration_seconds,1.0063507000013487,,6
Emission_Metric,energy_consumed_kwh,0.0001643466109850235,,6
Emission_Metric,emissions_kgCO2eq,3.908944364135589e-07,,7
Emission_Metric,duration_seconds,1.0070902000006754,,7
Emission_Metric,energy_consumed_kwh,0.00016443352291858947,,7
Emission_Metric,emissions_kgCO2eq,3.9016323099582674e-07,,8
Emission_Metric,duration_seconds,1.005229499998677,,8
Emission_Metric,energy_consumed_kwh,0.00016412593429205897,,8
Emission_Metric,emissions_kgCO2eq,3.915666379335116e-07,,9
Emission_Metric,duration_seconds,1.008571700003813,,9
Emission_Metric,energy_consumed_kwh,0.00016471629098520915,,9
Emission_Metric,emissions_kgCO2eq,3.9021584615980227e-07,,10
Emission_Metric,duration_seconds,1.0051793000020552,,10
Emission_Metric,energy_consumed_kwh,0.00016414806736934402,,10
Emission_Metric,emissions_kgCO2eq,3.9125499365985277e-07,,11
Emission_Metric,duration_seconds,1.0085276999961934,,11
Emission_Metric,energy_consumed_kwh,0.00016458519480925613,,11
Emission_Metric,emissions_kgCO2eq,3.9002692846755047e-07,,12
Emission_Metric,duration_seconds,1.0035123999987263,,12
Emission_Metric,energy_consumed_kwh,0.00016406859731608967,,12
Emission_Metric,emissions_kgCO2eq,3.9007695719427557e-07,,13
Emission_Metric,duration_seconds,1.004721099998278,,13
Emission_Metric,energy_consumed_kwh,0.00016408964238354576,,13
Emission_Metric,emissions_kgCO2eq,3.901045533493761e-07,,14
Emission_Metric,duration_seconds,1.0052410999996937,,14
Emission_Metric,energy_consumed_kwh,0.00016410125097292305,,14
Emission_Metric,emissions_kgCO2eq,3.9034119092926345e-07,,15
Emission_Metric,duration_seconds,1.0055849999989732,,15
Emission_Metric,energy_consumed_kwh,0.0001642007948581541,,15
Emission_Metric,emissions_kgCO2eq,3.906800700643068e-07,,16
Emission_Metric,duration_seconds,1.006422600003134,,16
Emission_Metric,energy_consumed_kwh,0.0001643433476417906,,16
Emission_Metric,emissions_kgCO2eq,3.9016201268384267e-07,,17
