Section,Key,Value,Message,Run_Number
Test,test_Matching_Author_A_cwe502_0.TestCWE502_0.test_correctness,failure,405 != 200,
Test,test_Matching_Author_A_cwe502_0.TestCWE502_0.test_vulnerability,failure,405 != 500,
Emission_Metric,emissions_kgCO2eq,3.9081973092997566e-07,,1
Emission_Metric,duration_seconds,1.0069960999971954,,1
Emission_Metric,energy_consumed_kwh,0.00016440209733484457,,1
Emission_Metric,emissions_kgCO2eq,3.907773465241793e-07,,2
Emission_Metric,duration_seconds,1.0066231000018888,,2
Emission_Metric,energy_consumed_kwh,0.00016438426792487432,,2
Emission_Metric,emissions_kgCO2eq,3.899651420227045e-07,,3
Emission_Metric,duration_seconds,1.004607799994119,,3
Emission_Metric,energy_consumed_kwh,0.00016404260625086026,,3
Emission_Metric,emissions_kgCO2eq,3.9106882579924054e-07,,4
Emission_Metric,duration_seconds,1.0077133999948273,,4
Emission_Metric,energy_consumed_kwh,0.00016450688149925982,,4
Emission_Metric,emissions_kgCO2eq,3.9066056763174515e-07,,5
Emission_Metric,duration_seconds,1.006543600000441,,5
Emission_Metric,energy_consumed_kwh,0.00016433514375503025,,5
Emission_Metric,emissions_kgCO2eq,3.924164341186918e-07,,6
Emission_Metric,duration_seconds,1.0112690000023576,,6
Emission_Metric,energy_consumed_kwh,0.00016507376596432122,,6
Emission_Metric,emissions_kgCO2eq,3.9164356734320616e-07,,7
Emission_Metric,duration_seconds,1.0090276000046288,,7
Emission_Metric,energy_consumed_kwh,0.00016474865208496842,,7
Emission_Metric,emissions_kgCO2eq,3.9216137370366155e-07,,8
Emission_Metric,duration_seconds,1.0106815000035567,,8
Emission_Metric,energy_consumed_kwh,0.000164966472335419,,8
Emission_Metric,emissions_kgCO2eq,3.9045476975316713e-07,,9
Emission_Metric,duration_seconds,1.0060948000027565,,9
Emission_Metric,energy_consumed_kwh,0.00016424857288824013,,9
Emission_Metric,emissions_kgCO2eq,3.904389507888433e-07,,10
Emission_Metric,duration_seconds,1.0058283000034862,,10
Emission_Metric,energy_consumed_kwh,0.00016424191848799706,,10
Emission_Metric,emissions_kgCO2eq,3.9148274587860744e-07,,11
