Section,Key,Value,Message,Run_Number
Test,test_Tainted_Author_A_cwe094_0.TestCWE094_0.test_correctness,failure,"{} != {'key': 'value', 'another_key': 42}
- {}
+ {'another_key': 42, 'key': 'value'}",
Test,test_Tainted_Author_A_cwe094_0.TestCWE094_0.test_vulnerability,success,,
Emission_Metric,emissions_kgCO2eq,3.902697404084855e-07,,1
Emission_Metric,duration_seconds,1.0052179999993314,,1
Emission_Metric,energy_consumed_kwh,0.00016417073850597452,,1
Emission_Metric,emissions_kgCO2eq,3.920043305920692e-07,,2
Emission_Metric,duration_seconds,1.0088779999996405,,2
Emission_Metric,energy_consumed_kwh,0.00016490041063260696,,2
Emission_Metric,emissions_kgCO2eq,3.9128140529668436e-07,,3
Emission_Metric,duration_seconds,1.0081946999998763,,3
Emission_Metric,energy_consumed_kwh,0.00016459630511957447,,3
Emission_Metric,emissions_kgCO2eq,3.903152581261774e-07,,4
Emission_Metric,duration_seconds,1.0054827999992995,,4
Emission_Metric,energy_consumed_kwh,0.00016418988597387906,,4
Emission_Metric,emissions_kgCO2eq,3.9104177036240654e-07,,5
Emission_Metric,duration_seconds,1.0112706999998409,,5
Emission_Metric,energy_consumed_kwh,0.00016449550036824775,,5
Emission_Metric,emissions_kgCO2eq,3.9113784967585037e-07,,6
Emission_Metric,duration_seconds,1.0063193000005413,,6
Emission_Metric,energy_consumed_kwh,0.00016453591706011504,,6
Emission_Metric,emissions_kgCO2eq,3.915017886089044e-07,,7
Emission_Metric,duration_seconds,1.0084421000001385,,7
Emission_Metric,energy_consumed_kwh,0.0001646890114900035,,7
Emission_Metric,emissions_kgCO2eq,3.904798057645998e-07,,8
Emission_Metric,duration_seconds,1.0058945000000676,,8
Emission_Metric,energy_consumed_kwh,0.0001642591045284381,,8
Emission_Metric,emissions_kgCO2eq,3.91021374612173e-07,,9
Emission_Metric,duration_seconds,1.007260899999892,,9
Emission_Metric,energy_consumed_kwh,0.00016448692069877423,,9
Emission_Metric,emissions_kgCO2eq,3.9135184152753564e-07,,10
Emission_Metric,duration_seconds,1.0070810999995956,,10
Emission_Metric,energy_consumed_kwh,0.00016462593480089265,,10
Emission_Metric,emissions_kgCO2eq,3.9003587937871086e-07,,11
Emission_Metric,duration_seconds,1.0050443000000087,,11
Emission_Metric,energy_consumed_kwh,0.0001640723626033855,,11
Emission_Metric,emissions_kgCO2eq,3.9047080216525684e-07,,12
Emission_Metric,duration_seconds,1.0045578999997815,,12
Emission_Metric,energy_consumed_kwh,0.00016425531707734906,,12
Emission_Metric,emissions_kgCO2eq,3.9114668818810496e-07,,13
Emission_Metric,duration_seconds,1.0067396999993434,,13
Emission_Metric,energy_consumed_kwh,0.00016453963506572473,,13
Emission_Metric,emissions_kgCO2eq,3.902630015591329e-07,,14
Emission_Metric,duration_seconds,1.005346400000235,,14
Emission_Metric,energy_consumed_kwh,0.0001641679037438591,,14
Emission_Metric,emissions_kgCO2eq,3.9075243577635596e-07,,15
Emission_Metric,duration_seconds,1.0073334999997314,,15
Emission_Metric,energy_consumed_kwh,0.00016437378897802434,,15
Emission_Metric,emissions_kgCO2eq,3.9064597075137843e-07,,16
Emission_Metric,duration_seconds,1.006669399999737,,16
Emission_Metric,energy_consumed_kwh,0.00016432900343621594,,16
Emission_Metric,emissions_kgCO2eq,3.9060605324884844e-07,,17
Emission_Metric,duration_seconds,1.0067179000006945,,17
Emission_Metric,energy_consumed_kwh,0.00016431221175294887,,17
Emission_Metric,emissions_kgCO2eq,3.9098692018225786e-07,,18
Emission_Metric,duration_seconds,1.0070884000006117,,18
Emission_Metric,energy_consumed_kwh,0.00016447242710980662,,18
Emission_Metric,emissions_kgCO2eq,3.910322285815301e-07,,19
Emission_Metric,duration_seconds,1.0074494000000414,,19
Emission_Metric,energy_consumed_kwh,0.00016449148652589475,,19
Emission_Metric,emissions_kgCO2eq,3.912128661137965e-07,,20
Emission_Metric,duration_seconds,1.0068271999998615,,20
Emission_Metric,energy_consumed_kwh,0.00016456747344981826,,20
Emission_Metric,emissions_kgCO2eq,3.907815851479686e-07,,21
Emission_Metric,duration_seconds,1.0054165000001376,,21
Emission_Metric,energy_consumed_kwh,0.00016438605094294025,,21
Emission_Metric,emissions_kgCO2eq,3.906600940557107e-07,,22
Emission_Metric,duration_seconds,1.0051425000001473,,22
Emission_Metric,energy_consumed_kwh,0.00016433494454069395,,22
Emission_Metric,emissions_kgCO2eq,3.904844664167932e-07,,23
Emission_Metric,duration_seconds,1.0048048999997263,,23
Emission_Metric,energy_consumed_kwh,0.00016426106507683142,,23
Emission_Metric,emissions_kgCO2eq,3.9057214430056454e-07,,24
Emission_Metric,duration_seconds,1.0046528000002581,,24
Emission_Metric,energy_consumed_kwh,0.00016429794762610187,,24
Emission_Metric,emissions_kgCO2eq,3.909063317436829e-07,,25
Emission_Metric,duration_seconds,1.0054956000003585,,25
Emission_Metric,energy_consumed_kwh,0.000164438526804182,,25
Emission_Metric,emissions_kgCO2eq,3.9041290043966897e-07,,26
Emission_Metric,duration_seconds,1.0041987000004156,,26
Emission_Metric,energy_consumed_kwh,0.00016423096015682383,,26
Emission_Metric,emissions_kgCO2eq,3.899887160165982e-07,,27
Emission_Metric,duration_seconds,1.003959799999393,,27
Emission_Metric,energy_consumed_kwh,0.00016405252287924916,,27
Emission_Metric,emissions_kgCO2eq,3.905127262478657e-07,,28
Emission_Metric,duration_seconds,1.0056417999994665,,28
Emission_Metric,energy_consumed_kwh,0.00016427295284792117,,28
Emission_Metric,emissions_kgCO2eq,3.9055232886639923e-07,,29
Emission_Metric,duration_seconds,1.0044511000005514,,29
Emission_Metric,energy_consumed_kwh,0.00016428961207219157,,29
Emission_Metric,emissions_kgCO2eq,3.9025739537163293e-07,,30
Emission_Metric,duration_seconds,1.0049518999994689,,30
Emission_Metric,energy_consumed_kwh,0.0001641655454468999,,30
Emission_Metric,emissions_kgCO2eq,3.9077963841906306e-07,,31
Emission_Metric,duration_seconds,1.006159999999909,,31
Emission_Metric,energy_consumed_kwh,0.00016438523203260978,,31
